DATA,HORA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,LATITUDE,LONGITUDE,CLASSE,SUBCLASSE,CAUSA_PROVAVEL,VITIMA_ILESA,VITIMA_LEVE,VITIMA_MODERADA,VITIMA_GRAVE,VITIMA_FATAL,VEICULOS_ENVOLVIDOS,MUNICIPIO,REGIAO_ADMINISTRATIVA,REGIONAL_DER,JURISDICAO
2020-11-10,06:24:00,L06-INTERVIAS,SP330,197.65,SUL,-22.10807991,-47.41316986,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,0,0,0,0,CAMINHÃO=2,SANTA CRUZ DA CONCEIÇÃO,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-10,06:27:00,L01-AUTOBAN,SP330,98.0,NORTE,-22.895874533463,-47.110748291016,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-10,10:00:00,L01-AUTOBAN,SP330,53.0,NORTE,-23.230639,-46.87295,COLISÃO,COLISÃO-TRANSVERSAL,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-10,10:21:00,L01-AUTOBAN,SP330,61.8,SUL,-23.170112440841,-46.925032132788,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-10,14:29:00,L01-AUTOBAN,SP330,143.0,SUL,-22.587713341209,-47.367730736733,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-10,14:44:00,L01-AUTOBAN,SP330,25.1,SUL,-23.426012532531,-46.78828843991,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,CARRETA=1|VAN/PERUA=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-10,16:39:00,L01-AUTOBAN,SPM330D,95.3,NORTE,-22.917222720982,-47.096240244964,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-10,17:11:00,L01-AUTOBAN,SP330,132.0,NORTE,-22.670605317032,-47.313340902329,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,CAMINHÃO=2,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-10,18:05:00,L01-AUTOBAN,SP330,100.5,NORTE,-22.877072213115,-47.121163308621,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=3,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-10,18:47:00,L01-AUTOBAN,SP330,20.5,NORTE,-23.464828315897,-46.78013920784,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-10,20:05:00,L29-VIAPAULISTA,SP330,316.1,NORTE,-21.13054848,-47.7673378,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,4,0,0,0,0,CAMINHÃO=2,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-10,21:45:00,L01-AUTOBAN,SP330,145.4,SUL,-22.565943495139,-47.366360662927,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,1,1,1,0,AUTOMÓVEL=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-10,21:55:00,L29-VIAPAULISTA,SP330,307.0,SUL,-21.21128464,-47.75865936,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,AUTOMÓVEL=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-11,04:09:00,L28-ENTREVIAS,SP330,379.0,NORTE,-20.5881906866,-47.8793319036,COLISÃO,COLISÃO-LATERAL,IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,SÃO JOAQUIM DA BARRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-11,07:09:00,L01-AUTOBAN,SPM330E,82.3,SUL,-23.011117483424,-47.024715378566,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,VALINHOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
2020-11-11,08:16:00,L01-AUTOBAN,SPM330D,104.7,NORTE,-22.85324033687,-47.154306088017,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,0,0,1,0,AUTOMÓVEL=3,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,09:28:00,L06-INTERVIAS,SP330,165.5,NORTE,-22.39389992,-47.39154816,COLISÃO,COLISÃO-TRASEIRA,IMPRUDÊNCIA,0,0,0,0,0,AUTOMÓVEL=2,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-11,11:51:00,L01-AUTOBAN,SP330,72.0,NORTE,-23.090420658481,-46.972727179527,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,0,1,0,MOTO=1,LOUVEIRA,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,13:19:00,L01-AUTOBAN,SP330,38.9,SUL,-23.337989878044,-46.83704762992,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|CARRETA=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-11,14:43:00,L01-AUTOBAN,SP330,66.0,NORTE,-23.13718321208,-46.943984627724,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,UTILITÁRIO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,14:45:00,L28-ENTREVIAS,SP330,362.0,SUL,-20.7457716795,-47.893476371,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,CAMINHÃO=2,ORLÂNDIA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-11,17:58:00,L06-INTERVIAS,SP330,228.9,SUL,-21.83694077,-47.49539185,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,3,0,0,0,0,CAMINHÃO=1|ÔNIBUS=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-11-11,18:04:00,L01-AUTOBAN,SPM330D,102.0,NORTE,-22.86736244539,-47.132125496864,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,18:07:00,L01-AUTOBAN,SP330,63.0,SUL,-23.16087896177,-46.931920051575,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,18:17:00,L01-AUTOBAN,SPM330D,109.0,NORTE,-22.827374159413,-47.183876037598,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2|VAN/PERUA=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-11,18:34:00,L01-AUTOBAN,SP330,11.5,NORTE,-23.510224803517,-46.729037632504,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-11,19:25:00,L01-AUTOBAN,SP330,106.5,NORTE,-22.842979732094,-47.167442386475,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-12,07:45:00,L01-AUTOBAN,SPM330D,109.32,NORTE,-22.825869495966,-47.186629483458,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-12,08:20:00,L06-INTERVIAS,SP330,179.9,NORTE,-22.26568985,-47.3909111,COLISÃO,COLISÃO-TRASEIRA,IMPRUDÊNCIA,2,1,0,0,0,AUTOMÓVEL=1|MOTO=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-12,09:34:00,L29-VIAPAULISTA,SP330,308.0,NORTE,-21.20136642,-47.75800323,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,CAMINHÃO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-12,09:52:00,L29-VIAPAULISTA,SPA307/330,2.9,OESTE,-21.18998718,-47.78089523,ENGAVETAMENTO,ENGAVETAMENTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,3,0,0,0,0,AUTOMÓVEL=3,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-12,12:47:00,L01-AUTOBAN,SP330,153.0,SUL,-22.50568333,-47.39923596,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=2,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-12,13:44:00,L06-INTERVIAS,SP330,210.0,SUL,-22.00075384,-47.44507937,CHOQUE,CHOQUE-OUTROS,DERRAPAGEM,2,1,0,0,0,AUTOMÓVEL=1|MOTO=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-12,15:20:00,L29-VIAPAULISTA,SP330,315.0,NORTE,-21.13908958,-47.76198959,TOMBAMENTO,TOMBAMENTO,IMPRUD. CONDUTOR-LEVOU FECHADA,0,1,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-12,17:01:00,L01-AUTOBAN,SP330,23.4,NORTE,-23.440431148028,-46.78664410137,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,1,0,0,AUTOMÓVEL=1|MOTO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-12,17:49:00,L01-AUTOBAN,SP330,91.76,NORTE,-22.936974624216,-47.07022543287,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,1,0,0,0,MOTO=1|UTILITÁRIO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-13,07:01:00,L01-AUTOBAN,SP330,144.9,NORTE,-22.570166011284,-47.366031293423,CHOQUE,CHOQUE-OBJETO NA PISTA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,07:24:00,L28-ENTREVIAS,SP330,321.5,SUL,-21.0900747564,-47.7965838701,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,1,0,0,AUTOMÓVEL=1|MOTOCICLETA / MOTONETA=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-13,07:37:00,L29-VIAPAULISTA,SP330,307.0,NORTE,-21.21036911,-47.75847626,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,1,0,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-13,09:31:00,L01-AUTOBAN,SP330,120.0,NORTE,-22.756649,-47.254609,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,AMERICANA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,12:43:00,L01-AUTOBAN,SP330,28.4,SUL,-23.410409298321,-46.815132375965,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,1,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-13,15:55:00,L06-INTERVIAS,SP330,204.2,NORTE,-22.05085945,-47.42893982,CHOQUE,"CHOQUE - DEFENSA, BARREIRA",IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,CAMINHÃO=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,15:55:00,L06-INTERVIAS,SP330,204.15,NORTE,-22.05129433,-47.42882919,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,ACIDENTE,0,0,0,0,0,CAMINHÃO=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,16:27:00,L01-AUTOBAN,SP330,35.7,SUL,-23.36310163716,-46.847618040012,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,BITREM/CVC=1|VAN/PERUA=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-13,16:59:00,L06-INTERVIAS,SP330,204.0,NORTE,-22.05260086,-47.42850113,CHOQUE,CHOQUE-OUTROS,IMPRUD. CONDUTOR-LEVOU FECHADA,0,0,0,0,0,CAMINHÃO=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,17:11:00,L28-ENTREVIAS,SP330,354.5,NORTE,-20.8138215536,-47.8923598803,CAPOTAMENTO,CAPOTAMENTO,PISTA MOLHADA,0,0,1,0,0,CAMINHÃO=1,SALES OLIVEIRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-13,17:17:00,L01-AUTOBAN,SPI102/330,6.36,NORTE,-22.918275925229,-47.133755964905,TOMBAMENTO,TOMBAMENTO,NÃO INFORMADO,0,1,1,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-13,18:27:00,L06-INTERVIAS,SP330,198.4,SUL,-22.10156059,-47.41500092,CHOQUE,"CHOQUE - DEFENSA, BARREIRA",IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,CAMINHÃO=1,SANTA CRUZ DA CONCEIÇÃO,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,18:55:00,L29-VIAPAULISTA,SP330,311.1,NORTE,-21.17342949,-47.75653839,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-DIST. INADEQUADA ENTRE VEÍC.,2,0,0,0,0,AUTOMÓVEL=2,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-13,19:18:00,L01-AUTOBAN,SP330,50.0,SUL,-23.256857077892,-46.867477297783,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,1,0,0,AUTOMÓVEL=1|MOTO=1|NÃO INFORMADO=2,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-13,21:46:00,L29-VIAPAULISTA,SP330,303.0,NORTE,-21.24620628,-47.75670624,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,IMPRUD. CONDUTOR-LEVOU FECHADA,0,1,0,0,0,AUTOMÓVEL=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-13,21:53:00,L06-INTERVIAS,SP330,214.0,SUL,-21.96629906,-47.45679855,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,2,0,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,21:54:00,L06-INTERVIAS,SP330,172.0,SUL,-22.33650017,-47.39039993,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,1,0,0,0,0,CAMINHONETE=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-13,22:17:00,L01-AUTOBAN,SP330,68.1,NORTE,-23.121369234148,-46.954606170266,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|ÔNIBUS=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-13,22:18:00,L01-AUTOBAN,SP330,15.0,NORTE,-23.49985248603,-46.754524111748,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-13,22:23:00,L01-AUTOBAN,SP330,37.3,SUL,-23.349315829075,-46.845083651734,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=1|NÃO INFORMADO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-13,22:52:00,L01-AUTOBAN,SP330,13.64,SUL,-23.507534353963,-46.746438220592,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-13,23:40:00,L06-INTERVIAS,SP330,213.5,SUL,-21.97060013,-47.45534897,CHOQUE,CHOQUE-TALUDE OU BARRANCO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,2,0,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-14,01:24:00,L06-INTERVIAS,SP330,235.8,NORTE,-21.78576088,-47.5255394,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-11-14,01:59:00,L01-AUTOBAN,SP330,68.1,SUL,-23.121752074799,-46.954770321654,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,CAMINHÃO=1|UTILITÁRIO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-14,04:28:00,L01-AUTOBAN,SPM330E,56.0,SUL,-23.21105334627,-46.891804933548,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-14,05:20:00,L01-AUTOBAN,SP330,20.4,NORTE,-23.46565156984,-46.779886006343,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-14,07:57:00,L29-VIAPAULISTA,SP330,285.3,NORTE,-21.39080048,-47.69613647,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,CAMINHÃO=1,CRAVINHOS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-14,08:59:00,L01-AUTOBAN,SP330,17.7,NORTE,-23.48479003107,-46.76968932471,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-14,12:53:00,L01-AUTOBAN,SP330,137.5,SUL,-22.627553834656,-47.339886724949,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,2,0,0,0,AUTOMÓVEL=4|CARRETA=1|UTILITÁRIO=2,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-14,18:33:00,L29-VIAPAULISTA,SPA318/330,1.0,NORTE,-21.119958,-47.78591,COLISÃO,COLISÃO-TRANSVERSAL,CICLISTA NA RODOVIA,2,0,0,1,0,AUTOMÓVEL=1|BICICLETA=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-14,19:23:00,L06-INTERVIAS,SP330,181.6,NORTE,-22.25040054,-47.38990021,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,5,0,0,0,0,AUTOMÓVEL=2,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-14,20:54:00,L01-AUTOBAN,SP330,93.8,NORTE,-22.92561775379,-47.085530186905,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-15,01:40:00,L01-AUTOBAN,SP330,85.45,NORTE,-22.986480416428,-47.040990834763,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,1,0,1,0,AUTOMÓVEL=4,VALINHOS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-15,01:49:00,L01-AUTOBAN,SP330,140.1,NORTE,-22.610140125635,-47.356955186791,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-15,07:45:00,L29-VIAPAULISTA,SP330,244.9,SUL,-21.72772598,-47.58629608,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,09:06:00,L01-AUTOBAN,SP330,92.58,SUL,-22.932074737514,-47.075739896177,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-15,11:37:00,L01-AUTOBAN,SP330,57.8,SUL,-23.198854402066,-46.90290927537,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-15,11:59:00,L28-ENTREVIAS,SP330,407.76,SUL,-20.3573124317,-47.816306994,CAPOTAMENTO,CAPOTAMENTO,IMPRUD. CONDUTOR-FALTA DE ATENÇÃO,1,0,0,0,0,AUTOMÓVEL=1,ITUVERAVA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,12:41:00,L01-AUTOBAN,SPM330D,105.2,NORTE,-22.850671497406,-47.158200935097,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-15,14:37:00,L28-ENTREVIAS,SP330,379.0,NORTE,-20.5881906866,-47.8793319036,TOMBAMENTO,TOMBAMENTO-MOTO,ESTOURO/FURO DE PNEU,0,2,0,0,0,MOTOCICLETA / MOTONETA=1,SÃO JOAQUIM DA BARRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,17:59:00,L29-VIAPAULISTA,SP330,273.4,NORTE,-21.47765541,-47.64038086,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-DORMIR AO VOLANTE,1,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,18:32:00,L28-ENTREVIAS,SP330,322.8,SUL,-21.083500206,-47.8013118253,TOMBAMENTO,TOMBAMENTO-MOTO,IMPRUD. CONDUTOR-EMBRIAGUEZ,0,1,0,0,0,MOTOCICLETA / MOTONETA=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,19:52:00,L01-AUTOBAN,SP330,157.8,NORTE,-22.462275890388,-47.398805737103,CHOQUE,CHOQUE-SINALIZAÇÃO,NÃO INFORMADO,0,1,0,1,0,MOTO=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-11-15,20:35:00,L29-VIAPAULISTA,SP330,306.7,NORTE,-21.21307945,-47.75859451,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",ESTOURO/FURO DE PNEU,1,0,0,0,0,CAMINHONETE=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-11-15,23:14:00,L01-AUTOBAN,SP330,23.22,NORTE,-23.442198551958,-46.786751282624,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,1,0,AUTOMÓVEL=1|ÔNIBUS=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-16,06:31:00,L01-AUTOBAN,SP330,30.3,NORTE,-23.403998624744,-46.831241184348,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-16,06:42:00,L01-AUTOBAN,SP330,18.7,SUL,-23.476255900896,-46.772189141425,CHOQUE,CHOQUE-TALUDE OU BARRANCO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-11-16,07:00:00,L01-AUTOBAN,SP330,92.6,SUL,-22.931969529121,-47.075899684517,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-16,07:12:00,L01-AUTOBAN,SP330,54.0,NORTE,-23.223028310027,-46.877535581589,COLISÃO,COLISÃO-TRANSVERSAL,NÃO INFORMADO,1,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-11-16,11:30:00,L28-ENTREVIAS,SP330,374.0,SUL,-20.634984647,-47.881892632,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,CAMINHÃO=2,SÃO JOAQUIM DA BARRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-11-16,13:00:00,L01-AUTOBAN,SP330,143.0,SUL,-22.587713341209,-47.367730736733,COLISÃO,COLISÃO-TRANSVERSAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
