PERIODO,KM,severidade,risco_previsto
2025-09,184,0.0,0.7866771203393168
2025-09,136,0.0,0.785832429542091
2025-01,180,2.0,0.7854294846119829
2025-09,163,0.0,0.7850345324324465
2025-08,210,1.0,0.7846462078812069
2025-11,324,0.0,0.7845488949063621
2025-01,152,0.0,0.7845287581420421
2025-01,144,0.0,0.7839559034522914
2025-03,79,1.0,0.7831671457980414
2025-06,188,0.0,0.7827998756531135
2025-03,32,0.0,0.7823734038911598
2025-10,198,0.0,0.7817201692777286
2025-07,145,0.0,0.7814727338236949
2025-06,194,1.0,0.78029249982735
2025-12,7,3.0,0.7796204150677057
2025-10,153,0.0,0.7794990232922498
2025-09,327,2.0,0.7791278378256458
2025-02,142,13.0,0.7779406595917451
2025-07,202,0.0,0.7769098009668112
2025-11,170,0.0,0.7766659304569389
2025-11,198,0.0,0.7764584827639031
2025-09,151,0.0,0.7763818890579146
2025-10,248,0.0,0.7755742745613542
2025-11,191,0.0,0.7754441007956898
2025-09,186,5.0,0.7743575341695602
2025-05,152,1.0,0.7732749431096951
2025-09,48,0.0,0.7724577632594076
2025-06,7,0.0,0.7713432946342812
2025-04,182,0.0,0.7706781974911908
2025-03,140,1.0,0.770493433537234
2025-06,182,0.0,0.7698488077471589
2025-12,334,0.0,0.7696034816175402
2025-09,324,0.0,0.7688478425193594
2025-02,8,0.0,0.7688295072176892
2025-01,151,0.0,0.7683338378499179
2025-01,145,0.0,0.7679916234347638
2025-06,215,0.0,0.7675823893223572
2025-08,199,0.0,0.7672089267172097
2025-05,299,0.0,0.767199713355419
2025-10,189,0.0,0.7671258143981912
2025-07,146,2.0,0.7667446653530634
2025-02,319,0.0,0.7655960765469277
2025-05,32,4.0,0.7649750857331786
2025-06,146,0.0,0.7646154330560792
2025-10,191,1.0,0.7644784281596287
2025-08,145,14.0,0.7643103625380361
2025-09,323,1.0,0.763892900700204
2025-12,202,0.0,0.7618065607540783
2025-08,183,0.0,0.7617134276391915
2025-04,141,0.0,0.7614111516450707
2025-04,299,0.0,0.7610640488320756
2025-05,146,0.0,0.7596245526023808
2025-08,281,0.0,0.7595218154199049
2025-04,8,0.0,0.7576977586816951
2025-05,7,0.0,0.7562238369989355
2025-12,47,0.0,0.755382608868768
2025-12,145,0.0,0.7549272133755267
2025-10,329,0.0,0.7546776780929124
2025-11,247,13.0,0.7546456064369211
2025-09,182,1.0,0.7539933738917095
2025-03,327,0.0,0.752836860939362
2025-03,242,0.0,0.7522081831483791
2025-02,49,0.0,0.7508999777689854
2025-04,297,2.0,0.7505921768385407
2025-11,242,0.0,0.7505528558127105
2025-01,240,0.0,0.7498252785820825
2025-08,299,0.0,0.749787799053572
2025-04,247,0.0,0.7486416152952134
2025-09,146,2.0,0.7485661263630503
2025-06,199,0.0,0.748358305635068
2025-12,182,0.0,0.748204662527477
2025-04,201,0.0,0.7477554063782869
2025-01,319,0.0,0.7476480118140745
2025-05,163,0.0,0.7461149841908746
2025-10,180,0.0,0.7454103966741912
2025-06,145,0.0,0.745348068633851
2025-03,268,0.0,0.7452283321401778
2025-07,299,0.0,0.7447060298459912
2025-12,45,0.0,0.7443321043895152
2025-08,236,0.0,0.7426478049339138
2025-01,324,1.0,0.7423898101650558
2025-06,191,0.0,0.7422793711192186
2025-08,301,0.0,0.7399814957459256
2025-03,206,0.0,0.7393182637264573
2025-01,238,0.0,0.7383304741536633
2025-09,179,0.0,0.7370232318895792
2025-11,443,0.0,0.7364359459716731
2025-02,206,0.0,0.7357746512334361
2025-06,151,0.0,0.7337589539530477
2025-01,184,0.0,0.7337117219396088
2025-12,178,0.0,0.7334574180746499
2025-02,200,0.0,0.733160311733974
2025-05,201,0.0,0.7330365849041273
2025-01,49,0.0,0.7324332880612212
2025-11,205,0.0,0.7319149626169729
2025-03,141,0.0,0.7318621508415624
2025-03,193,0.0,0.731208835129638
2025-02,188,0.0,0.7311680716026568
2025-07,180,0.0,0.7309645313411568
2025-11,45,0.0,0.7301710735911087
2025-11,306,0.0,0.7301697699797343
2025-03,184,0.0,0.729887936799464
2025-07,203,0.0,0.7295261039590948
2025-10,175,0.0,0.7293101908462907
2025-08,49,0.0,0.7287996885985903
2025-11,47,0.0,0.7286662578952153
2025-11,48,2.0,0.726280112632855
2025-01,320,0.0,0.7244485222067951
2025-05,194,13.0,0.7235524780659272
2025-04,10,0.0,0.7231754398328661
2025-06,184,3.0,0.7229885219668623
2025-05,145,0.0,0.7224751166568234
2025-07,188,0.0,0.7216693246738162
2025-07,329,1.0,0.7216617399615686
2025-05,180,1.0,0.7205622339741867
2025-05,213,0.0,0.7205383709420126
2025-02,240,0.0,0.7190885422226724
2025-04,9,0.0,0.718951348692978
2025-04,248,0.0,0.7176508940680499
2025-07,177,0.0,0.7175280681082655
2025-08,171,0.0,0.716926271911838
2025-11,187,0.0,0.7163883554326215
2025-03,255,26.0,0.7156850287216556
2025-11,376,0.0,0.7155614901037438
2025-05,151,0.0,0.7151592499357606
2025-03,281,0.0,0.7146619550095662
2025-07,151,7.0,0.7145221835001658
2025-01,232,0.0,0.7142447663875658
2025-10,319,0.0,0.7130349884688953
2025-09,294,0.0,0.713011174155356
2025-08,253,0.0,0.7128835575057596
2025-01,163,1.0,0.7125209843076875
2025-04,145,0.0,0.7120426761151404
2025-06,163,0.0,0.7115049404716285
2025-03,168,0.0,0.7096372131067608
2025-11,255,0.0,0.7094933170368689
2025-10,184,1.0,0.7090452861826477
2025-11,163,0.0,0.7065492580355219
2025-07,322,3.0,0.7048345227033884
2025-12,247,0.0,0.7047392685665654
2025-04,324,1.0,0.7042394630244594
2025-01,195,0.0,0.7041527804125005
2025-05,297,0.0,0.703663967524808
2025-03,49,1.0,0.7035754535765628
2025-03,304,0.0,0.7029708107831576
2025-08,327,3.0,0.7026309854757031
2025-04,328,0.0,0.7016337851206077
2025-06,240,0.0,0.7016028547644876
2025-07,222,1.0,0.7010941204173481
2025-02,241,0.0,0.7006656176957684
2025-12,189,0.0,0.7005015724623395
2025-10,194,0.0,0.7001971046322734
2025-02,151,0.0,0.7000966807505917
2025-03,247,1.0,0.6997616676993538
2025-11,298,1.0,0.6988895772297009
2025-11,283,0.0,0.6988556677687302
2025-04,202,0.0,0.6986419503384027
2025-07,194,0.0,0.6978709842640499
2025-12,323,0.0,0.6962154604987342
2025-01,220,0.0,0.6952048632888121
2025-03,145,0.0,0.6951513072835653
2025-05,267,0.0,0.6946726378542085
2025-11,194,0.0,0.6943522653807945
2025-12,157,0.0,0.6943357515096404
2025-03,195,0.0,0.694212466791712
2025-10,301,0.0,0.6939830967154961
2025-12,302,0.0,0.6938381823696672
2025-02,163,3.0,0.6937876907236525
2025-01,242,0.0,0.6931114336858382
2025-07,186,7.0,0.6926735533037326
2025-11,246,4.0,0.69223534812599
2025-09,10,0.0,0.6916724410079134
2025-06,374,0.0,0.6914333358577888
2025-12,163,0.0,0.6901264948567012
2025-01,241,0.0,0.6883960539774643
2025-12,154,1.0,0.6883349404812558
2025-11,227,0.0,0.6883129135297943
2025-11,153,2.0,0.68716947625193
2025-11,281,0.0,0.686534728566897
2025-12,297,0.0,0.6862321272010173
2025-10,294,0.0,0.6850631451309899
2025-11,190,1.0,0.6846120777176639
2025-12,192,0.0,0.6827986791111753
2025-03,227,0.0,0.6816869357909566
2025-11,245,1.0,0.681531903999983
2025-04,323,0.0,0.6813463943448972
2025-08,198,7.0,0.6811814071574398
2025-02,297,5.0,0.6808271824378451
2025-12,290,0.0,0.6807440620273695
2025-10,179,0.0,0.6806192382288959
2025-04,152,0.0,0.679489630643942
2025-03,388,0.0,0.6792427568009125
2025-08,169,0.0,0.67846197243751
2025-06,171,0.0,0.6778387251087347
2025-07,240,0.0,0.6775141889323966
2025-11,299,2.0,0.6774196100861887
2025-03,324,0.0,0.6773960683083823
2025-11,297,1.0,0.677284710835401
2025-08,215,0.0,0.676214216575613
2025-10,188,2.0,0.6761506837956613
2025-01,327,0.0,0.6748073988584742
2025-04,151,0.0,0.6739317282509399
2025-09,194,0.0,0.6739280952249393
2025-03,151,0.0,0.6726578186414376
2025-02,195,0.0,0.6726305471390424
2025-11,179,0.0,0.6725493275431309
2025-08,190,0.0,0.6706630361972497
2025-05,248,1.0,0.6705670960445654
2025-03,209,0.0,0.6702419993134682
2025-07,157,0.0,0.669872316754712
2025-06,327,0.0,0.669843966742986
2025-06,324,0.0,0.6695933312177158
2025-11,328,0.0,0.6694680845709137
2025-01,234,0.0,0.6692025253350242
2025-11,151,1.0,0.6688641185439035
2025-09,7,2.0,0.6681537224454718
2025-05,324,0.0,0.6666077032266213
2025-04,194,0.0,0.6665501307151439
2025-02,324,0.0,0.6662780495157712
2025-06,222,0.0,0.6662046256179215
2025-01,183,0.0,0.6661994991613258
2025-07,163,13.0,0.6661145310316288
2025-08,222,0.0,0.6657403812114815
2025-02,157,0.0,0.6656472987224376
2025-08,218,0.0,0.6649956985600948
2025-08,203,0.0,0.6647125392579476
2025-06,212,0.0,0.6643555631491093
2025-06,179,0.0,0.6628452222313834
2025-03,190,0.0,0.6627424991789463
2025-03,9,0.0,0.6621208792502852
2025-05,184,1.0,0.6604192969041804
2025-11,183,0.0,0.6604061664634346
2025-03,200,0.0,0.6600644182748009
2025-05,220,0.0,0.660037169376229
2025-10,171,0.0,0.6596391182732023
2025-07,302,0.0,0.65951300894013
2025-08,157,7.0,0.6592803911752643
2025-10,306,0.0,0.6592321689211417
2025-01,303,0.0,0.6588599947449667
2025-05,202,5.0,0.6586377862214892
2025-06,203,0.0,0.6581586724175456
2025-05,227,0.0,0.6560625836327619
2025-05,154,0.0,0.6558100669348597
2025-06,267,0.0,0.6554064123795197
2025-03,178,0.0,0.6553663182044522
2025-05,209,0.0,0.655142293083217
2025-07,232,1.0,0.654671685262042
2025-10,183,0.0,0.6543963281788975
2025-02,242,0.0,0.6540998238833464
2025-06,255,0.0,0.6539142568794974
2025-05,206,0.0,0.653806058219879
2025-12,188,0.0,0.6532191586844724
2025-05,171,0.0,0.6518150445968328
2025-10,302,0.0,0.6512454228550726
2025-08,208,0.0,0.6504071199194158
2025-05,232,0.0,0.6503186804951214
2025-09,299,0.0,0.6502662160524939
2025-12,190,0.0,0.6500608777237439
2025-10,246,2.0,0.6499598875580362
2025-08,185,0.0,0.6491429523967153
2025-09,192,0.0,0.647639725494336
2025-09,180,0.0,0.6475041080633777
2025-11,325,1.0,0.6468328982661808
2025-01,226,1.0,0.64627051089023
2025-06,154,0.0,0.6453226876844415
2025-01,326,0.0,0.6450516245429041
2025-01,39,5.0,0.644938538259901
2025-08,376,0.0,0.6448976919443885
2025-03,298,0.0,0.6434885674568704
2025-11,193,0.0,0.6426257235951434
2025-07,227,0.0,0.6410111302309933
2025-11,442,0.0,0.6406242084695333
2025-11,171,6.0,0.6406148166579517
2025-08,245,0.0,0.6401507043592273
2025-02,194,1.0,0.640086966039766
2025-07,185,0.0,0.6397063324183734
2025-02,320,0.0,0.639454363332268
2025-02,196,0.0,0.6390286501820017
2025-02,197,0.0,0.6372650778404272
2025-07,324,0.0,0.6362783861294458
2025-09,222,0.0,0.6360786942352278
2025-07,169,0.0,0.6356447933471866
2025-07,189,0.0,0.6354618889582492
2025-03,194,1.0,0.635419745499559
2025-06,299,4.0,0.6349329333612309
2025-02,327,0.0,0.6348459481662039
2025-07,327,0.0,0.6346414277699045
2025-08,195,0.0,0.634363545838083
2025-08,242,0.0,0.6341586839208833
2025-03,212,0.0,0.6341216775274975
2025-10,325,0.0,0.6340910877890648
2025-08,247,0.0,0.633209305596571
2025-12,248,0.0,0.6331496022695099
2025-03,188,0.0,0.6329216325708229
2025-09,206,0.0,0.6327795253256938
2025-06,232,0.0,0.6326413999227436
2025-08,232,2.0,0.6326059610944442
2025-12,191,0.0,0.6325384386681919
2025-09,215,0.0,0.6318108753490814
2025-11,302,1.0,0.631700409982979
2025-06,201,0.0,0.6312771438298205
2025-10,176,0.0,0.6309632137438862
2025-03,8,0.0,0.630852001700587
2025-05,374,2.0,0.6297252076899572
2025-11,180,10.0,0.6295072857917723
2025-07,182,1.0,0.6293826014438655
2025-09,319,0.0,0.6292388555918852
2025-09,183,0.0,0.6290981652388602
2025-07,274,0.0,0.6289174741956811
2025-11,201,3.0,0.6282830950241873
2025-12,306,0.0,0.6282739354141345
2025-01,297,2.0,0.627768579198501
2025-05,304,0.0,0.6274850613248502
2025-09,210,0.0,0.62691376191438
2025-10,177,0.0,0.6265104305629847
2025-08,197,0.0,0.6260382600751596
2025-11,200,0.0,0.625751080551071
2025-02,245,0.0,0.6254762967960079
2025-03,322,26.0,0.6249248697331324
2025-11,195,0.0,0.6243451977987111
2025-11,319,0.0,0.6234744078944572
2025-12,201,0.0,0.6234226985918387
2025-02,328,0.0,0.6226483182667343
2025-11,212,1.0,0.6226458786797847
2025-10,281,0.0,0.6215201094953217
2025-09,201,0.0,0.6213041776767046
2025-03,214,0.0,0.6211924843545767
2025-05,226,0.0,0.6211309281252976
2025-09,188,0.0,0.6204531043580173
2025-10,274,0.0,0.6196116563784535
2025-05,326,0.0,0.6191483786406081
2025-08,227,0.0,0.6190220576235186
2025-05,208,0.0,0.6188465865820385
2025-12,324,1.0,0.6187498410174067
2025-04,206,0.0,0.6184814963982452
2025-12,294,0.0,0.6184453730483397
2025-03,426,0.0,0.6179267937290958
2025-03,241,0.0,0.6170308467718949
2025-05,155,0.0,0.6166691710794682
2025-09,158,1.0,0.6164443257783221
2025-07,179,0.0,0.6162513178438377
2025-03,204,0.0,0.6158288562344554
2025-09,8,0.0,0.6151407440196384
2025-03,208,0.0,0.6151282327678781
2025-08,246,0.0,0.6141557071494981
2025-10,154,0.0,0.6141394333641333
2025-05,10,0.0,0.6139823723018357
2025-01,165,5.0,0.6129861943824318
2025-02,185,0.0,0.6127675117763733
2025-07,7,0.0,0.6123982542636969
2025-08,193,0.0,0.6121408928058923
2025-01,185,0.0,0.6119878413063262
2025-05,292,0.0,0.6118827672571879
2025-08,192,1.0,0.6114748748757288
2025-08,221,0.0,0.6114716420563279
2025-07,197,0.0,0.6114295846924216
2025-08,189,6.0,0.6112479140082528
2025-01,222,0.0,0.6111866239452641
2025-06,247,0.0,0.6107757079972619
2025-10,299,0.0,0.6104034731032608
2025-12,281,0.0,0.6103974219733863
2025-12,325,2.0,0.6101143474616928
2025-06,208,0.0,0.6095538923444264
2025-12,198,1.0,0.6088396442937348
2025-05,242,0.0,0.6087322528463636
2025-12,161,2.0,0.6083895218198382
2025-09,9,0.0,0.6078780373448067
2025-10,324,0.0,0.6076467088479485
2025-09,325,0.0,0.6073335911442815
2025-12,194,0.0,0.6073286339148486
2025-07,192,0.0,0.6071221004152837
2025-04,209,0.0,0.6068802114093613
2025-11,161,0.0,0.6060077791130429
2025-06,227,0.0,0.6058300255575751
2025-06,304,0.0,0.6058147000446173
2025-06,10,0.0,0.6043382343341868
2025-01,237,0.0,0.6031444313130079
2025-09,300,6.0,0.602800510271745
2025-05,214,0.0,0.6026740488107606
2025-09,443,0.0,0.6026389998939794
2025-07,226,0.0,0.6022401746052863
2025-08,325,0.0,0.6017091601809292
2025-10,201,0.0,0.6013043914120247
2025-12,376,0.0,0.6008658866699179
2025-05,247,0.0,0.6007299932329737
2025-10,298,0.0,0.6005572730363121
2025-03,187,0.0,0.5991421034120128
2025-05,274,0.0,0.5989215201514322
2025-11,215,0.0,0.5987847396871896
2025-02,190,0.0,0.598764335133035
2025-12,303,0.0,0.5985727466604037
2025-02,226,0.0,0.598413989912886
2025-12,193,0.0,0.5982953993775498
2025-02,204,0.0,0.5978140929686905
2025-09,191,1.0,0.5975858025181521
2025-02,183,0.0,0.5967807538291714
2025-10,192,0.0,0.5967484543074448
2025-03,192,0.0,0.5962837046918988
2025-10,234,0.0,0.5956597985333524
2025-03,240,0.0,0.5955184578370332
2025-11,206,0.0,0.5951341417423466
2025-04,191,0.0,0.5942271082727483
2025-08,374,0.0,0.5941845358593006
2025-07,376,1.0,0.5935400431692416
2025-11,362,0.0,0.5934795574052559
2025-05,212,1.0,0.5928417269474098
2025-01,268,0.0,0.5927167534981541
2025-07,304,7.0,0.5925611701804636
2025-06,242,2.0,0.5923365364157693
2025-11,209,0.0,0.592243411112635
2025-01,196,0.0,0.5921867781250287
2025-04,326,0.0,0.591742208733876
2025-07,201,5.0,0.591457182570775
2025-11,158,0.0,0.5909958847490497
2025-09,218,0.0,0.5908152945633102
2025-11,168,0.0,0.5907991613166792
2025-03,272,0.0,0.5904323780062195
2025-09,247,0.0,0.5899926995283755
2025-02,232,0.0,0.5894716954285036
2025-05,8,0.0,0.5893504832122152
2025-02,162,0.0,0.5893184751543266
2025-01,323,0.0,0.5891014333603255
2025-08,206,1.0,0.5890528046364902
2025-01,162,0.0,0.5890116858234068
2025-10,215,0.0,0.5882927923093315
2025-12,10,0.0,0.5878292874864234
2025-09,376,0.0,0.5877167448374216
2025-11,176,0.0,0.5871902683992799
2025-03,162,0.0,0.5863035502414943
2025-04,214,0.0,0.5855023739608347
2025-08,302,0.0,0.5854124468010498
2025-03,326,0.0,0.5849706201713396
2025-07,242,0.0,0.5849627847440757
2025-12,245,0.0,0.5848398359056403
2025-06,246,0.0,0.5842805978834784
2025-08,200,0.0,0.5838703256319158
2025-07,229,0.0,0.5837342385698787
2025-04,203,13.0,0.5836554723924868
2025-05,246,0.0,0.5833331235589515
2025-10,247,0.0,0.5833070948696782
2025-10,199,0.0,0.5831656823165352
2025-06,209,0.0,0.5829309016238787
2025-03,220,0.0,0.5826715778730022
2025-10,161,0.0,0.5821987201412616
2025-11,229,1.0,0.5820734289247236
2025-11,154,2.0,0.5819743830406378
2025-11,234,0.0,0.5818346245493555
2025-06,297,0.0,0.581788718891072
2025-02,220,0.0,0.5817447708953201
2025-09,232,0.0,0.5814388319776385
2025-08,7,0.0,0.5810900260159446
2025-06,166,0.0,0.5806394369230973
2025-06,226,0.0,0.5805970157494027
2025-01,208,0.0,0.5804252999625733
2025-07,171,1.0,0.5803370776202239
2025-02,198,0.0,0.5799203366869862
2025-06,159,0.0,0.5797004039659818
2025-06,8,0.0,0.5796965473131821
2025-03,198,0.0,0.5796198857120967
2025-02,214,0.0,0.5795409288048037
2025-09,171,0.0,0.578954009157761
2025-11,203,0.0,0.5787907590446693
2025-03,285,0.0,0.5785574179123575
2025-03,237,0.0,0.5784727228644866
2025-06,281,0.0,0.5778005644068974
2025-03,197,1.0,0.5776865978731491
2025-11,284,0.0,0.5774062499305636
2025-08,306,6.0,0.577197533383416
2025-09,169,0.0,0.5770251759068779
2025-03,226,0.0,0.5770083754394544
2025-05,169,1.0,0.576869614419975
2025-10,213,0.0,0.5768219667515112
2025-08,179,2.0,0.5765760549226302
2025-08,211,0.0,0.5765491056650759
2025-10,200,0.0,0.5762026231330112
2025-11,290,5.0,0.5761967420917938
2025-10,195,0.0,0.576183779520661
2025-02,303,0.0,0.5760595534173821
2025-01,194,0.0,0.5759939315447912
2025-01,157,0.0,0.5759014775348079
2025-08,177,0.0,0.5756953711009806
2025-04,242,0.0,0.5756635996410284
2025-03,167,0.0,0.5756020899773433
2025-01,214,0.0,0.5753664120234716
2025-05,245,0.0,0.5752528834368078
2025-09,328,0.0,0.5749247825686968
2025-07,268,0.0,0.5743747987744386
2025-12,167,0.0,0.5742894809488106
2025-11,210,0.0,0.5742507601652412
2025-08,240,0.0,0.5735126311091738
2025-05,237,0.0,0.5733533922863141
2025-12,328,0.0,0.5730976596680578
2025-05,9,0.0,0.5723804579938582
2025-08,297,0.0,0.5720278452438948
2025-07,215,0.0,0.5719464504145295
2025-04,174,0.0,0.5716952411995002
2025-08,176,0.0,0.571167176561282
2025-08,388,0.0,0.5711355612037634
2025-07,237,0.0,0.5711139262223117
2025-07,301,1.0,0.5709533103928365
2025-08,305,0.0,0.5708292513251692
2025-08,209,0.0,0.5705877427497276
2025-03,157,16.0,0.5700123444819232
2025-04,212,0.0,0.5690768887697126
2025-11,266,0.0,0.5689492587248332
2025-09,255,0.0,0.5686614101846196
2025-12,8,0.0,0.5685233477882436
2025-05,197,0.0,0.5681636358858454
2025-11,208,0.0,0.5673432443408144
2025-11,8,0.0,0.5669433809667213
2025-05,168,0.0,0.5659602192348125
2025-12,213,0.0,0.5655987159646504
2025-05,191,2.0,0.565324623224573
2025-06,174,0.0,0.5639408638385207
2025-02,154,0.0,0.5639260805276635
2025-11,262,0.0,0.5637415063691555
2025-09,197,0.0,0.5631114110482135
2025-04,208,0.0,0.5630812594356615
2025-06,9,0.0,0.5627265220948251
2025-11,243,0.0,0.5621354202971419
2025-04,197,0.0,0.562128032336924
2025-11,216,0.0,0.5620128672853544
2025-04,227,0.0,0.5619101693371641
2025-07,10,0.0,0.5618309535292064
2025-08,204,0.0,0.5618012429686035
2025-11,350,0.0,0.5616120238588771
2025-10,270,0.0,0.5615970576324826
2025-06,237,0.0,0.5613278248527471
2025-02,247,3.0,0.5613161980113797
2025-12,9,0.0,0.5612606411134121
2025-09,209,0.0,0.560891324488185
2025-03,252,0.0,0.5596173848225454
2025-07,208,0.0,0.5591323218813288
2025-08,187,0.0,0.5589130154136395
2025-11,236,0.0,0.5587441720858786
2025-06,198,0.0,0.558722803077552
2025-06,245,0.0,0.5583358256503432
2025-08,350,0.0,0.5581590315796986
2025-05,190,0.0,0.5568647457257295
2025-04,226,0.0,0.5565822773087394
2025-10,350,0.0,0.5564672068355349
2025-09,301,13.0,0.5562186562510947
2025-02,160,0.0,0.5557563059504436
2025-01,246,0.0,0.5553609807733594
2025-05,166,0.0,0.5547725978666126
2025-02,222,0.0,0.5546211559727715
2025-02,208,1.0,0.5541537880116977
2025-05,170,15.0,0.5540779419429119
2025-05,291,0.0,0.5539561987282954
2025-03,183,0.0,0.5539310614996955
2025-09,156,0.0,0.5535047657728142
2025-04,325,0.0,0.5534229715218753
2025-10,222,0.0,0.553374564293168
2025-10,203,0.0,0.5531100450739498
2025-11,222,0.0,0.552974851210423
2025-08,168,0.0,0.5527663886334663
2025-07,209,0.0,0.5527574045906277
2025-09,229,0.0,0.5526635766306426
2025-06,206,0.0,0.5523181021029537
2025-03,303,0.0,0.5522716107864271
2025-10,297,0.0,0.5522592985335847
2025-04,304,0.0,0.5520766973957929
2025-09,212,0.0,0.551657786184114
2025-05,229,0.0,0.5511594140117182
2025-07,156,0.0,0.5505790317511817
2025-03,328,5.0,0.5505469004532939
2025-04,216,0.0,0.5504507054663513
2025-10,218,0.0,0.5503753099035376
2025-03,362,0.0,0.5502604101795305
2025-06,193,0.0,0.5501721294481022
2025-07,247,2.0,0.5497348422084977
2025-06,168,0.0,0.54965048313605
2025-03,245,0.0,0.5495667795948131
2025-11,10,0.0,0.5491743530765673
2025-07,191,1.0,0.5488903767862913
2025-05,328,0.0,0.5482666480929552
2025-03,181,0.0,0.5480104578701216
2025-12,234,0.0,0.5477786953966323
2025-05,174,0.0,0.5474796613713793
2025-08,10,0.0,0.5470379098145197
2025-05,240,13.0,0.5466899777792846
2025-06,172,0.0,0.5464906915374551
2025-02,209,5.0,0.5463514438570691
2025-09,331,0.0,0.5461930456471724
2025-12,319,0.0,0.5460137846795788
2025-02,237,0.0,0.5457908596701888
2025-06,294,0.0,0.5453167856525822
2025-06,190,0.0,0.5452711062837434
2025-01,218,0.0,0.5451203110926464
2025-11,218,0.0,0.545090176151098
2025-12,203,0.0,0.5450054974790239
2025-10,10,0.0,0.5449957313963044
2025-06,175,0.0,0.544953824160444
2025-10,210,0.0,0.5447977910025171
2025-08,159,0.0,0.5443875034545193
2025-04,232,0.0,0.5438641842276545
2025-09,221,1.0,0.5435996711448786
